source	record_id	title	query_id	date_identified	duplicate_of	screening_stage	decision	exclusion_reason	linked_accession_or_bioproject	final_cohort	source_url
BioStudies	S-EPMC3682100	Inhibition of apelin expression switches endothelial cells from proliferative to mature state in pathological retinal angiogenesis.	BIOSTUDIES_01	2026-08-11	3682100	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3682100
BioStudies	S-EPMC2975617	Short communication: PPAR gamma mediates a direct antiangiogenic effect of omega 3-PUFAs in proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	2975617	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC2975617
BioStudies	S-EPMC5302889	BMP9/ALK1 inhibits neovascularization in mouse models of age-related macular degeneration.	BIOSTUDIES_01	2026-08-11	5302889	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5302889
BioStudies	S-EPMC10605289	HIF-1α Reduction by Lowering Intraocular Pressure Alleviated Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	10605289	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10605289
BioStudies	S-EPMC3184509	Pericyte-derived MFG-E8 regulates pathologic angiogenesis.	BIOSTUDIES_01	2026-08-11	3184509	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3184509
BioStudies	S-EPMC9478033	Ferulic acid alleviates retinal neovascularization by modulating microglia/macrophage polarization through the ROS/NF-κB axis.	BIOSTUDIES_01	2026-08-11	9478033	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9478033
BioStudies	S-EPMC7726024	Ferrochelatase regulates retinal neovascularization.	BIOSTUDIES_01	2026-08-11	7726024	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7726024
BioStudies	S-EPMC10579817	Research hotspots and trends in retinopathy of prematurity from 2003 to 2022: a bibliometric analysis.	BIOSTUDIES_01	2026-08-11	10579817	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10579817
BioStudies	S-EPMC10854107	M2 microglia-derived exosomes promote vascular remodeling in diabetic retinopathy.	BIOSTUDIES_01	2026-08-11	10854107	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10854107
BioStudies	S-EPMC7920906	Transient receptor potential vanilloid 4 channel deletion regulates pathological but not developmental retinal angiogenesis.	BIOSTUDIES_01	2026-08-11	7920906	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7920906
BioStudies	S-EPMC9917037	Finerenone, a Non-Steroidal Mineralocorticoid Receptor Antagonist, Reduces Vascular Injury and Increases Regulatory T-Cells: Studies in Rodents with Diabetic and Neovascular Retinopathy.	BIOSTUDIES_01	2026-08-11	9917037	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9917037
BioStudies	S-EPMC10165359	Therapeutic activation of endothelial sphingosine-1-phosphate receptor 1 by chaperone-bound S1P suppresses proliferative retinal neovascularization.	BIOSTUDIES_01	2026-08-11	10165359	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10165359
BioStudies	S-EPMC9675464	Endothelial cell polarity and extracellular matrix composition require functional ATP6AP2 during developmental and pathological angiogenesis.	BIOSTUDIES_01	2026-08-11	9675464	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9675464
BioStudies	S-EPMC11467744	Reduction of pathological retinal neovascularization, vessel obliteration, and artery tortuosity by PEDF protein in an oxygen-induced ischemic retinopathy rat model.	BIOSTUDIES_01	2026-08-11	11467744	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11467744
BioStudies	S-EPMC6485497	SRPK1 inhibition modulates VEGF splicing to reduce pathological neovascularization in a rat model of retinopathy of prematurity.	BIOSTUDIES_01	2026-08-11	6485497	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6485497
BioStudies	S-EPMC10954754	RNA-binding proteins potentially regulate the alternative splicing of cell cycle-associated genes in proliferative diabetic retinopathy.	BIOSTUDIES_01	2026-08-11	10954754	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.	GSE102485		https://www.ebi.ac.uk/biostudies/studies/S-EPMC10954754
BioStudies	S-EPMC9223486	Resveratrol, an Inhibitor Binding to VEGF, Restores the Pathology of Abnormal Angiogenesis in Retinopathy of Prematurity (ROP) in Mice: Application by Intravitreal and Topical Instillation.	BIOSTUDIES_01	2026-08-11	9223486	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9223486
BioStudies	S-EPMC7401460	PPARα-Dependent Effects of Palmitoylethanolamide Against Retinal Neovascularization and Fibrosis.	BIOSTUDIES_01	2026-08-11	7401460	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7401460
BioStudies	S-EPMC9925993	m<sup>6</sup>A modifications of circular RNAs in ischemia-induced retinal neovascularization.	BIOSTUDIES_01	2026-08-11	9925993	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9925993
BioStudies	S-EPMC4906284	TLR2/4 deficiency prevents oxygen-induced vascular degeneration and promotes revascularization by downregulating IL-17 in the retina.	BIOSTUDIES_01	2026-08-11	4906284	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4906284
BioStudies	S-EPMC4702134	Lack of netrin-4 modulates pathologic neovascularization in the eye.	BIOSTUDIES_01	2026-08-11	4702134	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4702134
BioStudies	S-EPMC10749564	Method to Regulate Monocyte Function by Silencing HIF-1α mRNA in a Model of Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	10749564	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10749564
BioStudies	S-EPMC7599576	A Fairy Chemical Suppresses Retinal Angiogenesis as a HIF Inhibitor.	BIOSTUDIES_01	2026-08-11	7599576	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7599576
BioStudies	S-EPMC9802579	Sustained therapeutic effect of an anti-inflammatory peptide encapsulated in nanoparticles on ocular vascular leakage in diabetic retinopathy	BIOSTUDIES_01	2026-08-11	9802579	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9802579
BioStudies	S-EPMC8164371	Nattokinase Attenuates Retinal Neovascularization Via Modulation of Nrf2/HO-1 and Glial Activation.	BIOSTUDIES_01	2026-08-11	8164371	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC8164371
BioStudies	S-EPMC4944207	Synthesis and Biological Evaluation of Novel Homoisoflavonoids for Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	4944207	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4944207
BioStudies	S-EPMC8431595	Complement Factor B Mediates Ocular Angiogenesis through Regulating the VEGF Signaling Pathway.	BIOSTUDIES_01	2026-08-11	8431595	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC8431595
BioStudies	S-EPMC5032015	Retinal expression of small non-coding RNAs in a murine model of proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	5032015	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5032015
BioStudies	E-MTAB-14315	Single-cell RNA-seq of vascular endothelial cells in the mouse model of vascular injury	BIOSTUDIES_01	2026-08-11		title_metadata_screening	NO_ADDITIONAL_ELIGIBLE_COHORT_IDENTIFIED	No additional unique eligible P17 mouse retinal transcriptomic cohort was identified from the item metadata.			https://www.ebi.ac.uk/biostudies/studies/E-MTAB-14315
BioStudies	S-EPMC12528492	Mechanism of retinal angiogenesis induced by HIF-1α and HIF-2α under hyperoxic conditions.	BIOSTUDIES_01	2026-08-11	12528492	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12528492
BioStudies	S-EPMC11714383	Endothelial activating transcription factor 3 promotes angiogenesis and vascular repair in the mouse retina.	BIOSTUDIES_01	2026-08-11	11714383	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11714383
BioStudies	S-EPMC12128960	CAVIN3 deficiency promotes vascular normalization in ocular neovascular disease via ERK/JAG1 signaling pathway.	BIOSTUDIES_01	2026-08-11	12128960	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12128960
BioStudies	S-EPMC11587869	Glucose-Regulated Protein 78, via Releasing β-Catenin from Adherens Junctions, Facilitates Its Interaction with STAT3 in Mediating Retinal Neovascularization.	BIOSTUDIES_01	2026-08-11	11587869	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11587869
BioStudies	S-EPMC12700175	Conformational Dynamics of PKM2 Regulate Hypoxia-Induced Pathological Retinal Angiogenesis.	BIOSTUDIES_01	2026-08-11	12700175	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12700175
BioStudies	S-EPMC12521193	Endothelial &lt;i&gt;Zmiz1&lt;/i&gt; modulates developmental angiogenesis in the retina.	BIOSTUDIES_01	2026-08-11	12521193	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12521193
BioStudies	S-EPMC11787640	mTOR downregulation promotes anti-inflammatory responses via the CCL3-CCR5 axis in hypoxic retinopathy.	BIOSTUDIES_01	2026-08-11	11787640	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11787640
BioStudies	S-EPMC7283227	Periostin and tenascin-C interaction promotes angiogenesis in ischemic proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	7283227	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7283227
BioStudies	S-EPMC10693630	BH4 supplementation reduces retinal cell death in ischaemic retinopathy.	BIOSTUDIES_01	2026-08-11	10693630	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10693630
BioStudies	S-EPMC6999705	Potentiation of platelet-derived growth factor receptor-β signaling mediated by integrin-associated MFG-E8.	BIOSTUDIES_01	2026-08-11	6999705	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6999705
BioStudies	S-EPMC9344220	LGALS3BP in Microglia Promotes Retinal Angiogenesis Through PI3K/AKT Pathway During Hypoxia.	BIOSTUDIES_01	2026-08-11	9344220	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9344220
BioStudies	S-EPMC3969997	VEGFA activates erythropoietin receptor and enhances VEGFR2-mediated pathological angiogenesis.	BIOSTUDIES_01	2026-08-11	3969997	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3969997
BioStudies	S-EPMC5039671	Erianin inhibits high glucose-induced retinal angiogenesis via blocking ERK1/2-regulated HIF-1α-VEGF/VEGFR2 signaling pathway.	BIOSTUDIES_01	2026-08-11	5039671	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5039671
BioStudies	S-EPMC7441364	Signaling Through the Erythropoietin Receptor Affects Angiogenesis in Retinovascular Disease.	BIOSTUDIES_01	2026-08-11	7441364	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7441364
BioStudies	S-EPMC11909870	Chronic intermittent hypoxia disrupts protective microgliosis in ischemic proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	11909870	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC11909870
BioStudies	S-EPMC2398738	Leukemia inhibitory factor regulates microvessel density by modulating oxygen-dependent VEGF expression in mice.	BIOSTUDIES_01	2026-08-11	2398738	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC2398738
BioStudies	S-EPMC6818188	Identifying circRNA-associated-ceRNA networks in retinal neovascularization in mice.	BIOSTUDIES_01	2026-08-11	6818188	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6818188
BioStudies	S-EPMC7188482	Vascular permeability in retinopathy is regulated by VEGFR2 Y949 signaling to VE-cadherin.	BIOSTUDIES_01	2026-08-11	7188482	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7188482
BioStudies	S-EPMC7068470	Erythropoietin Receptor Signaling Supports Retinal Function after Vascular Injury.	BIOSTUDIES_01	2026-08-11	7068470	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7068470
BioStudies	S-EPMC2868453	Identification of genes and pathways involved in retinal neovascularization by microarray analysis of two animal models of retinal angiogenesis.	BIOSTUDIES_01	2026-08-11	2868453	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC2868453
BioStudies	S-EPMC5379984	Secretogranin III as a disease-associated ligand for antiangiogenic therapy of diabetic retinopathy.	BIOSTUDIES_01	2026-08-11	5379984	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5379984
BioStudies	S-EPMC5706503	MicroRNA-containing extracellular vesicles released from endothelial colony-forming cells modulate angiogenesis during ischaemic retinopathy.	BIOSTUDIES_01	2026-08-11	5706503	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5706503
BioStudies	S-EPMC5123080	The Robo4 cytoplasmic domain is dispensable for vascular permeability and neovascularization.	BIOSTUDIES_01	2026-08-11	5123080	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5123080
BioStudies	S-EPMC6938696	Epac1 inhibition ameliorates pathological angiogenesis through coordinated activation of Notch and suppression of VEGF signaling.	BIOSTUDIES_01	2026-08-11	6938696	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6938696
BioStudies	S-EPMC9860285	Modulation of cGAS-STING signaling by PPARα in a mouse model of ischemia-induced retinopathy.	BIOSTUDIES_01	2026-08-11	9860285	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9860285
BioStudies	S-EPMC12635336	NSC23766 effectively inhibited retinal neovascularization by disrupting the positive feedback loop between Rac1 and VEGFR2.	BIOSTUDIES_01	2026-08-11	12635336	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12635336
BioStudies	S-EPMC8675187	Myeloid cell modulation by a GLP-1 receptor agonist regulates retinal angiogenesis in ischemic retinopathy.	BIOSTUDIES_01	2026-08-11	8675187	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC8675187
BioStudies	S-EPMC4002426	MicroRNA-410 reduces the expression of vascular endothelial growth factor and inhibits oxygen-induced retinal neovascularization.	BIOSTUDIES_01	2026-08-11	4002426	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4002426
BioStudies	S-EPMC3837048	Antiangiogenic and antineuroinflammatory effects of kallistatin through interactions with the canonical Wnt pathway.	BIOSTUDIES_01	2026-08-11	3837048	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3837048
BioStudies	S-EPMC4347252	Neuropilin-1 mediates myeloid cell chemoattraction and influences retinal neuroimmune crosstalk.	BIOSTUDIES_01	2026-08-11	4347252	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4347252
BioStudies	S-EPMC9749868	Suppression of Pathological Ocular Neovascularization by a Small Molecular Multi-Targeting Kinase Inhibitor, DCZ19903.	BIOSTUDIES_01	2026-08-11	9749868	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9749868
BioStudies	S-EPMC10573643	METTL3-Mediated RNA m6A Modification Regulates the Angiogenic Behaviors of Retinal Endothelial Cells by Methylating MMP2 and TIE2.	BIOSTUDIES_01	2026-08-11	10573643	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10573643
BioStudies	S-EPMC6054429	Therapeutic Effects of a Novel Phenylphthalimide Analog for Corneal Neovascularization and Retinal Vascular Leakage.	BIOSTUDIES_01	2026-08-11	6054429	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6054429
BioStudies	S-EPMC4337698	Novel Nrf2 activators from microbial transformation products inhibit blood-retinal barrier permeability in rabbits.	BIOSTUDIES_01	2026-08-11	4337698	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4337698
BioStudies	S-EPMC5622066	Foxp3<sup>+</sup> Tregs are recruited to the retina to repair pathological angiogenesis.	BIOSTUDIES_01	2026-08-11	5622066	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5622066
BioStudies	S-EPMC3070578	Overexpression of pigment epithelium-derived factor inhibits retinal inflammation and neovascularization.	BIOSTUDIES_01	2026-08-11	3070578	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3070578
BioStudies	S-EPMC3809948	The role of the NFAT signaling pathway in retinal neovascularization.	BIOSTUDIES_01	2026-08-11	3809948	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC3809948
BioStudies	S-EPMC7519078	Myh11+ microvascular mural cells and derived mesenchymal stem cells promote retinal fibrosis.	BIOSTUDIES_01	2026-08-11	7519078	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC7519078
BioStudies	S-EPMC4182699	Interruption of Wnt signaling in Muller cells ameliorates ischemia-induced retinal neovascularization.	BIOSTUDIES_01	2026-08-11	4182699	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4182699
BioStudies	S-EPMC5633008	Therapeutic Effects of a Novel Agonist of Peroxisome Proliferator-Activated Receptor Alpha for the Treatment of Diabetic Retinopathy.	BIOSTUDIES_01	2026-08-11	5633008	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC5633008
BioStudies	S-EPMC6460252	MicroRNA-145 Regulates Pathological Retinal Angiogenesis by Suppression of TMOD3.	BIOSTUDIES_01	2026-08-11	6460252	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6460252
BioStudies	S-EPMC9120174	IL-33 enhances Jagged1 mediated NOTCH1 intracellular domain (NICD) deubiquitination and pathological angiogenesis in proliferative retinopathy.	BIOSTUDIES_01	2026-08-11	9120174	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC9120174
BioStudies	S-EPMC6160771	Gαi1 and Gαi3mediate VEGF-induced VEGFR2 endocytosis, signaling and angiogenesis.	BIOSTUDIES_01	2026-08-11	6160771	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC6160771
BioStudies	S-EPMC4639856	AMIGO2, a novel membrane anchor of PDK1, controls cell survival and angiogenesis via Akt activation.	BIOSTUDIES_01	2026-08-11	4639856	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4639856
BioStudies	S-EPMC12741788	LncRNA DANCR Activates p38/mTOR-Mediated Autophagy via ANXA2 to Exacerbate Oxygen-Induced Retinal Neovascularization in Mice.	BIOSTUDIES_01	2026-08-11	12741788	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12741788
BioStudies	S-EPMC10268405	Galectin-1-dependent ceRNA network in HRMECs revealed its association with retinal neovascularization.	BIOSTUDIES_01	2026-08-11	10268405	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC10268405
BioStudies	S-EPMC4892585	sFlt Multivalent Conjugates Inhibit Angiogenesis and Improve Half-Life In Vivo.	BIOSTUDIES_01	2026-08-11	4892585	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC4892585
BioStudies	S-EPMC12541085	Proliferative diabetic retinopathy subtypes defined by immune defense and endothelial mitochondrial dysfunction.	BIOSTUDIES_01	2026-08-11	12541085	removed_before_screening	DUPLICATE_LITERATURE_OR_REPOSITORY_MIRROR	Mirror of a literature or linked repository record; not a separate cohort.			https://www.ebi.ac.uk/biostudies/studies/S-EPMC12541085
